gstin,business_name,sector,profile,scenario_resilience_lp,output_gst,input_gst,avg_days_late,filing_compliance_rate,upi_bounce_rate,txn_velocity_mom,buyer_concentration_index,collection_efficiency,circular_transaction_flag,promoter_cibil,is_default,is_fraud,gross_margin_proxy,avg_round_trip_hours
13RRBIO4248Y1Z5,Sethi-Karan,Retail,HEALTHY_GROWER,100.0,9593050.47597734,1324778.0,2.627687223890118,0.8725700809304874,5.848282790118509e-05,0.1855888918857905,0.069,0.98,0,807,0,0,0.4548,
25AMCOI4552N1Z3,Soman and Sons,Retail,THIN_FILE_NEWCOMER,100.0,86750.66374084228,97992.7,4.897650395333487,0.5652767326700948,0.0444521218739629,0.1586251736523035,0.6,0.85,0,826,0,0,0.2963,
37AQBRD6526L1Z9,"Misra, Hari and Sharaf",Manufacturing,SEASONAL_BUSINESS,100.0,1193446.360294533,609578.7,10.0,0.685646926881228,0.05,-0.0340448956663095,0.4,0.8,0,678,0,0,0.2852,
25ZWWZG9486J1Z0,Bhargava LLC,Logistics,HEALTHY_GROWER,100.0,1821655.6863005625,2046131.9,0.0,0.8644249712293689,0.020047880261294,0.1144536258580754,0.079,0.98,0,768,0,0,0.3822,
35RTUPM9139F1Z5,Dhingra Inc,Construction,HEALTHY_GROWER,100.0,2492073.8127790065,3047385.8,27.998976726710502,0.472951962024525,0.175769392330167,-0.3920361348522969,0.122,0.98,0,766,0,0,0.3672,
33WUMUA4287F1Z5,Sabharwal-Padmanabhan,Financials,STRESSED_BUSINESS,100.0,814005.7167788711,669187.8,24.8,0.62708556132333,0.3109370952285004,-0.3587234286234278,0.739,0.65,0,612,1,0,-0.1659,
21OFPVY5274I1Z9,"Krishnan, Rao and Kala",Financials,STRESSED_BUSINESS,100.0,207361.82849973574,703953.4,20.0,0.8683570429854458,0.3654109182762377,-0.2900038740248236,0.639,0.65,0,648,1,0,0.0158,
26NLOGJ1554Y1Z1,Jayaraman Group,Retail,HEALTHY_GROWER,100.0,3253733.6402822877,2505653.8,21.56344083467816,0.6260138922196266,0.2470811594587119,-0.3827586773875123,0.082,0.98,0,839,0,0,0.3354,
21AZOBB8825R1Z6,"Verma, Apte and Kakar",Manufacturing,SEASONAL_BUSINESS,100.0,1903652.0098403129,936097.7,10.0,0.9111884460060475,0.05,0.3452210800123618,0.4,0.8,0,659,0,0,0.214,
20JISOS8279S1Z7,Chaudhry-Pau,Retail,SEASONAL_BUSINESS,100.0,1331563.5054555838,1066521.8,24.80965024384156,0.3442093092370561,0.2092148669235185,-0.4199575420443471,0.4,0.8,0,710,0,0,0.332,
20YKIOS7546J1Z6,"Rama, Chaudry and Chacko",Financials,SEASONAL_BUSINESS,100.0,232223.29054886347,89689.7,10.0,0.9064086057820303,0.05,0.255930686236862,0.4,0.8,0,737,0,0,0.3467,
26HBOJD9180R1Z6,"Gulati, Doshi and Kale",Services,CIRCULAR_FRAUDSTER,100.0,4205603.701565976,8774999.2,3.8,0.9012138191214919,0.0,0.05,0.95,1.0,1,796,0,1,0.0117,24.0
33RULNP7157V1Z5,"Dora, Nagi and Magar",Services,THIN_FILE_NEWCOMER,100.0,335611.53725415864,104237.4,4.4034734016525725,0.9006977981140682,0.0532169524511798,0.0123857155674962,0.6,0.85,0,828,0,0,0.2526,
33HUWPN7907B1Z0,Oak-Dhaliwal,Manufacturing,CIRCULAR_FRAUDSTER,100.0,5422304.169825136,7677364.8,29.373007098523782,0.3885284767932927,0.2173077535266902,-0.37062975467554,0.95,1.0,1,739,0,1,0.0064,7.14
15GUBUL7291B1Z2,Virk-Lal,Wholesale,HEALTHY_GROWER,98.91492913541325,962998.9180721922,2651633.3,1.4037848784099518,1.0,0.0275365957352176,0.1844159621622035,0.178,0.98,0,805,0,0,0.3964,
11TOQFQ7319M1Z1,Ahluwalia and Sons,Financials,SEASONAL_BUSINESS,86.61740510582159,284098.0542621113,1016679.3,10.0,0.8927832434151881,0.05,0.2355769227126503,0.4,0.8,0,724,0,0,0.2074,
24YTWPM5384S1Z3,"Doctor, Dada and Dugar",Wholesale,HEALTHY_GROWER,86.53112998362167,1388552.5306423656,2571206.0,1.9688551327109969,0.9344594363811449,0.0365822250241459,0.1857352694232429,0.195,0.98,0,789,0,0,0.4677,
31WVHAB6722A1Z3,Doctor-Chahal,Construction,SEASONAL_BUSINESS,100.0,896033.2804202564,1089075.4,10.0,0.8105007707112821,0.05,0.0790063891843764,0.4,0.8,0,677,0,0,0.3722,
21UIVPT8099X1Z3,Ben-Sinha,Wholesale,CIRCULAR_FRAUDSTER,100.0,5240732.437329132,5554790.1,2.4,0.8856745085502616,0.0,0.05,0.95,1.0,1,720,0,1,0.0055,21.51
26PSDKP4931X1Z5,Kari Ltd,Logistics,HEALTHY_GROWER,96.2733398980373,3725005.2552712224,2704494.7,2.3427817338280983,0.8769134685543225,0.004559325502241,0.1423249692915975,0.149,0.98,0,780,0,0,0.2425,
12ELETG3026B1Z9,"Menon, Bhatti and Tak",Financials,HEALTHY_GROWER,100.0,2326255.471614932,3530033.0,2.6316712400974964,0.6432369205077025,0.0197593914537765,0.1329871514590381,0.229,0.98,0,843,0,0,0.2738,
29IKGPI9907Z1Z8,"Pandey, Khatri and Mahajan",Financials,CIRCULAR_FRAUDSTER,87.75919892119884,4460421.913793658,2024653.9,3.6,0.7697179351090367,0.0,0.05,0.95,1.0,1,776,0,1,0.0079,13.26
27DTHXR2068N1Z8,"Shroff, Chaudhary and Badami",Services,SEASONAL_BUSINESS,99.248924071465,445806.28416434035,549273.6,10.0,0.8194709461833309,0.05,-0.4690037608501112,0.4,0.8,0,711,0,0,0.3966,
31VORJQ0435I1Z0,Sankar Ltd,Services,HEALTHY_GROWER,94.5584606810929,1592190.6774943958,844011.5,2.850545227488152,0.9052750562128236,0.0400398147005336,0.1540140343980339,0.239,0.98,0,828,0,0,0.4418,
22VUZSP1443N1Z8,Parmer Group,Manufacturing,STRESSED_BUSINESS,100.0,148105.6169283441,155814.8,27.8,0.5464936374643792,0.2598284235738236,-0.2517176670913443,0.799,0.65,0,616,1,0,-0.187,
27QAUHW1595O1Z2,Buch LLC,Financials,STRESSED_BUSINESS,100.0,166070.17798045502,851845.3,22.90030851548653,0.5689505237588695,0.2492765800814291,-0.413344614802359,0.727,0.65,0,566,1,0,-0.1245,
27DJKNC9803N1Z8,Bose LLC,Manufacturing,CIRCULAR_FRAUDSTER,100.0,6183719.620967022,8075093.8,2.5,0.7274251804040869,0.0,0.05,0.95,1.0,1,746,0,1,0.0163,24.0
10KAZSY0768H1Z1,Issac Inc,Logistics,THIN_FILE_NEWCOMER,96.40494433681646,287516.2474645218,116097.1,27.24964807998209,0.48861332230422166,0.1822143754615661,-0.4402873309574759,0.6,0.85,0,772,0,0,0.1847,
28EDIBM4423O1Z0,"Contractor, Chada and Bhardwaj",Wholesale,HEALTHY_GROWER,89.42554117362955,2548350.800666236,1492238.4,1.651855346323817,0.9094633738397079,0.0245068756134386,0.1559082512105551,0.111,0.98,0,840,0,0,0.4506,
36VHNRT8830G1Z7,"Koshy, Tripathi and Shenoy",Construction,CIRCULAR_FRAUDSTER,100.0,2303431.119819931,6337999.3,24.666165086885734,0.5631752831148374,0.2056996465360391,-0.3900351022594452,0.95,1.0,1,754,0,1,0.0141,24.0
36NNSRV1679Y1Z3,Sanghvi-Bora,Services,THIN_FILE_NEWCOMER,100.0,146554.69729402955,84422.3,15.265226315496689,0.624030096765985,0.1908822667599552,-0.3680154053042345,0.6,0.85,0,756,0,0,0.2201,
34SKNRH4826Y1Z1,Soman-Balay,Manufacturing,HEALTHY_GROWER,100.0,1974215.9242516016,1991508.7,2.505624851363612,0.9071823499441719,0.007527908443916,0.1142249344201605,0.061,0.98,0,849,0,0,0.3989,
11NPIHX4632M1Z2,"Sarma, Mutti and Narain",Logistics,STRESSED_BUSINESS,100.0,375059.2950753768,727009.1,18.691657563384013,0.4325872356049363,0.1704131156490951,-0.3556371390769061,0.549,0.65,0,576,1,0,0.0579,
29XRLSY6505X1Z7,Ganguly-Kaur,Financials,THIN_FILE_NEWCOMER,96.49237334490812,42445.68469981802,76641.0,3.076082765978037,0.9178399887463342,0.079916966182284,-0.0458392948187607,0.6,0.85,0,843,0,0,0.1701,
27TZKBK4142O1Z6,Sawhney Ltd,Financials,CIRCULAR_FRAUDSTER,88.54673102489247,3987371.445103851,6417545.7,1.9,0.8539160553840527,0.0,0.05,0.95,1.0,1,779,0,1,0.0016,24.0
36IHAHI7286U1Z1,Borde and Sons,Financials,CIRCULAR_FRAUDSTER,88.66775634725087,2701474.787985385,3009328.2,21.188041124156623,0.5822637243081201,0.2010483423778288,-0.4826748488773644,0.95,1.0,1,712,0,1,0.0146,15.91
33QSBYD4756G1Z6,Sarraf PLC,Construction,SEASONAL_BUSINESS,100.0,231954.01013780176,240363.5,28.44645140832673,0.47471141913392506,0.1973706674916725,-0.3585306695354162,0.4,0.8,0,729,0,0,0.2523,
21WHZYL9905U1Z7,Madan Ltd,Manufacturing,THIN_FILE_NEWCOMER,99.55216784319674,16107.213403806827,8275.6,20.031926763347304,0.5469150604774402,0.2354208068527818,-0.4321111747890218,0.6,0.85,0,766,0,0,0.2609,
36GAWIL4771R1Z8,"Varghese, Saha and Batta",Manufacturing,HEALTHY_GROWER,100.0,8388855.870879024,3312054.3,1.3159601424028828,0.7613424017531008,0.0461020239228018,0.1980428177231154,0.053,0.98,0,787,0,0,0.2508,
37GVEQL6907I1Z4,Gera and Sons,Wholesale,STRESSED_BUSINESS,88.52771845588646,904981.9511722014,469580.0,29.06907041495481,0.532916022787895,0.1776312578439263,-0.4303393789196477,0.555,0.65,0,583,1,0,-0.1021,
37PILSC4456M1Z2,Sandal-Chahal,Logistics,THIN_FILE_NEWCOMER,100.0,271117.1453737759,92747.7,5.977493576427263,0.7466299379468173,0.0278755429325052,0.0775032583306326,0.6,0.85,0,842,0,0,0.2418,
12DMWWX9318X1Z5,"Saini, Venkatesh and Sant",Financials,STRESSED_BUSINESS,85.8308825949349,44826.05430653166,69127.0,32.6,0.6046488542941582,0.2526146812317962,-0.1657212664161435,0.684,0.65,0,648,1,0,-0.1167,
32DKMBH8706Z1Z8,"Khalsa, Sampath and Gala",Manufacturing,STRESSED_BUSINESS,100.0,89132.42382133659,326034.1,20.0,0.42937498496236576,0.4171086172978433,-0.1560811684468433,0.652,0.65,0,568,1,0,0.0199,
11RNDRX1665C1Z2,Kashyap and Sons,Wholesale,THIN_FILE_NEWCOMER,99.55906051678872,179009.5618047575,150550.3,28.047950894515424,0.45036587679048523,0.2327785628989052,-0.4086532146768586,0.6,0.85,0,786,0,0,0.0963,
28UBQVR4089N1Z0,Dass PLC,Services,CIRCULAR_FRAUDSTER,96.6878919232492,3044693.7078082105,2767725.1,23.662012246518508,0.7068805935641193,0.1588051413099062,-0.4388723912833094,0.95,1.0,1,734,0,1,0.0006,17.94
13LUBUR8032U1Z3,"Mishra, Ben and Wadhwa",Manufacturing,CIRCULAR_FRAUDSTER,87.95421921229084,22692612.554274376,9363952.7,2.7,0.8632489049072144,0.0,0.05,0.95,1.0,1,762,0,1,0.0086,24.0
28UDSRT9381J1Z1,Parikh-Basak,Wholesale,THIN_FILE_NEWCOMER,100.0,147192.39764007984,49849.3,10.222076406176171,0.8773454138889948,0.0777248362431995,0.2419156879938762,0.6,0.85,0,794,0,0,0.2433,
34CUOHO9438N1Z5,Nagi Group,Retail,THIN_FILE_NEWCOMER,100.0,29756.9363756344,67739.4,3.566949723903209,0.6353509766242653,0.0401861861215785,0.2139066238981814,0.6,0.85,0,823,0,0,0.1158,
24EEWRD2463U1Z8,"Chaudry, Devi and Anand",Wholesale,SEASONAL_BUSINESS,82.47325874232467,636910.6843813325,1096396.0,20.815489441078,0.5748815280736014,0.17066098928397,-0.4636616984963492,0.4,0.8,0,753,0,0,0.3326,
19YEJDT7520N1Z7,"D’Alia, Kurian and Agrawal",Manufacturing,SEASONAL_BUSINESS,100.0,1013911.3186669323,852952.9,10.0,0.8816523140505039,0.05,-0.4939467213320323,0.4,0.8,0,723,0,0,0.3436,
34BFBOV4382R1Z8,Sama Group,Retail,STRESSED_BUSINESS,100.0,306402.44359236164,539598.4,15.172534564374384,0.47123104104745417,0.2440435191323678,-0.493549207500996,0.571,0.65,0,627,1,0,-0.1417,
13XJNEC9240L1Z6,"Sur, Savant and Chacko",Wholesale,CIRCULAR_FRAUDSTER,88.13984264109861,2442368.874618074,4734643.0,1.4,0.8811747569498616,0.0,0.05,0.95,1.0,1,798,0,1,0.0192,21.6
11XYRNG6282C1Z7,Bhargava-Agate,Services,STRESSED_BUSINESS,100.0,316126.35485356627,683256.3,20.0,0.8056732433197932,0.192280565782791,-0.283553067531077,0.651,0.65,0,578,1,0,0.088,
34NEYWL1651D1Z2,"Mane, Dani and Agate",Retail,THIN_FILE_NEWCOMER,90.11170661020994,128283.89816129168,151348.1,7.044597648307192,0.917324644261508,0.0515744455759539,0.1803275038920823,0.6,0.85,0,832,0,0,0.1021,
26HXIEE4483E1Z8,Chad-Chaudhary,Services,HEALTHY_GROWER,82.3436388801723,3912268.3615728216,1418739.7,0.0,0.7787497749211966,0.0104885848840148,0.1206120662658954,0.13,0.98,0,817,0,0,0.4014,
11WSGQN8067P1Z5,Suri and Sons,Services,STRESSED_BUSINESS,100.0,234946.54548934058,343392.2,18.24181147243956,0.5554545777783074,0.204799520138783,-0.4616872482461343,0.672,0.65,0,602,1,0,-0.1091,
33QCBYR6176U1Z5,Sarma-Vora,Logistics,HEALTHY_GROWER,100.0,1121511.8586334442,1267749.1,15.642521759525115,0.37950701957352967,0.246832349524974,-0.4890398835036336,0.157,0.98,0,799,0,0,0.44,
21BWKTO0080C1Z2,Raj-Ahluwalia,Logistics,CIRCULAR_FRAUDSTER,95.28192951853444,3187175.3793722996,5006750.0,3.3,0.9753934843885321,0.0,0.05,0.95,1.0,1,747,0,1,0.0152,17.61
29EWHNU4257S1Z0,Bhakta-Agrawal,Retail,HEALTHY_GROWER,93.52010859442773,3020161.2209839947,3448793.1,27.501016924104658,0.6605280578158158,0.1878982231871433,-0.4570396872453505,0.229,0.98,0,788,0,0,0.261,
11CZSTO6951U1Z5,Chandran-Sule,Construction,CIRCULAR_FRAUDSTER,95.1513172682478,957941.105413229,2010806.5,0.6,0.9412381623606673,0.0,0.05,0.95,1.0,1,799,0,1,0.0025,20.67
13XFURF1972Q1Z5,Raman Inc,Manufacturing,HEALTHY_GROWER,97.8308296064213,2655947.925368422,2666451.6,2.2391506996616632,0.9162308065116866,0.0063210918433835,0.1304803819920032,0.061,0.98,0,809,0,0,0.4322,
34CEBYD9364L1Z8,Dutta Group,Manufacturing,HEALTHY_GROWER,93.35917466954498,3361317.9184131636,2135850.6,2.6919242695746286,0.7371114752493615,0.0235353642156058,0.1085480004223209,0.141,0.98,0,753,0,0,0.38,
32OGWGO2532Z1Z8,Sood PLC,Retail,HEALTHY_GROWER,96.11138150890802,1970785.4468855488,1180604.7,26.73597218610883,0.5936660229141191,0.2087508583001679,-0.3651552438937188,0.113,0.98,0,793,0,0,0.4944,
37FDBNT7351J1Z6,Shroff Ltd,Retail,CIRCULAR_FRAUDSTER,100.0,3257880.5791314426,4447657.4,16.105971453949124,0.6304502000970496,0.2290916843345714,-0.4450014696735794,0.95,1.0,1,751,0,1,0.0084,21.05
24AEGUC0460H1Z5,"Sarna, Swaminathan and Dyal",Logistics,STRESSED_BUSINESS,88.61770156751996,236953.85978244594,455336.5,24.6,0.6245252519760269,0.3279753493765819,-0.088051097535252,0.652,0.65,0,572,1,0,-0.0319,
32BHXXQ3511E1Z3,Konda-Bhagat,Construction,THIN_FILE_NEWCOMER,100.0,22132.798866228666,31011.3,2.834211041749053,0.7176039212547228,0.0134355692870688,-0.014708089438751,0.6,0.85,0,839,0,0,0.0681,
21YVZZZ3245Y1Z9,"Chaudry, Ghose and Cheema",Construction,HEALTHY_GROWER,100.0,787805.1670890481,2707375.5,2.768945195672209,0.8146030035071019,0.0113243162416857,0.1532176223833211,0.232,0.98,0,844,0,0,0.249,
29DVOIO8897T1Z8,Oza Group,Retail,THIN_FILE_NEWCOMER,100.0,58682.702102263414,63816.0,4.121161534111517,0.7398063723589586,0.0557579828718566,0.4410760672158598,0.6,0.85,0,845,0,0,0.1593,
20CMRMM6142K1Z4,Sarin LLC,Construction,CIRCULAR_FRAUDSTER,100.0,8882010.144596381,8735708.4,4.0,0.5850310782256505,0.0,0.05,0.95,1.0,1,756,0,1,0.0062,24.0
37HCLGU4189R1Z1,Sandhu-Saraf,Retail,THIN_FILE_NEWCOMER,100.0,84545.78710122133,48703.0,2.703687282767418,0.7638557656691547,0.0792780393534232,0.3667946765878072,0.6,0.85,0,793,0,0,0.1014,
32YASCG1956D1Z2,"Mohan, Karpe and Prashad",Manufacturing,CIRCULAR_FRAUDSTER,98.66330837714952,4163561.4111847314,4883963.0,4.4,0.8237953030041911,0.0,0.05,0.95,1.0,1,703,0,1,0.0147,17.15
18HYGSJ0039S1Z7,Sachdev-Oza,Manufacturing,HEALTHY_GROWER,100.0,12263019.550992504,3243421.7,1.0588853697635892,0.7463992322570504,0.0063143860177309,0.1387779664827175,0.119,0.98,0,780,0,0,0.2247,
36LMKIA1001F1Z6,Dyal-Sagar,Wholesale,HEALTHY_GROWER,100.0,7129880.429855713,2025144.5,17.26810574278602,0.442958972474391,0.1709037579182959,-0.406603067648888,0.13,0.98,0,776,0,0,0.3734,
23YENWS9993J1Z7,"Dugal, Desai and Kala",Logistics,THIN_FILE_NEWCOMER,89.50708337524817,9992.107999050846,52539.2,26.244017002022908,0.5874021944534767,0.2367586368169568,-0.4249400751586787,0.6,0.85,0,765,0,0,0.1288,
30PDFFT9462F1Z5,"Bajwa, Chaudhary and Boase",Services,THIN_FILE_NEWCOMER,95.0428748500726,17160.576908796917,27507.4,3.5926683420240666,0.8838360468849825,0.0476028819877803,0.170395215568286,0.6,0.85,0,768,0,0,0.2857,
21UPFXB2426I1Z2,Basak LLC,Financials,STRESSED_BUSINESS,100.0,107759.51094978821,414084.5,25.15607031439512,0.3752120596151354,0.2465005802480354,-0.3801401932267154,0.754,0.65,0,584,1,0,-0.0731,
16NQYEX3157Z1Z4,Misra-Bora,Construction,CIRCULAR_FRAUDSTER,100.0,5640674.378347615,3920131.4,0.2,0.9202095319486961,0.0,0.05,0.95,1.0,1,758,0,1,0.0157,24.0
29LPQWB3559J1Z1,Gara Group,Manufacturing,HEALTHY_GROWER,93.41221649222504,2316769.9649285437,999356.5,3.8354541783868408,0.7609381549161446,0.0252130330420541,0.1190371272395277,0.087,0.98,0,833,0,0,0.3255,
15ZZLDN7353Q1Z2,Chadha-Goyal,Retail,THIN_FILE_NEWCOMER,95.8933631353056,36740.123300307554,71593.5,16.388160799686602,0.41905038913772696,0.1758294353027672,-0.3793737134139639,0.6,0.85,0,823,0,0,0.2595,
13IGFWG1940R1Z9,Brar Group,Retail,THIN_FILE_NEWCOMER,95.21066906757405,47509.67561692052,85755.7,0.0,0.674934729156458,0.0341885206212216,0.4358209177900547,0.6,0.85,0,779,0,0,0.0635,
22RTMWS8983M1Z4,"Sankaran, Badal and Desai",Logistics,HEALTHY_GROWER,100.0,654780.7784497169,389409.3,0.27490510181491,0.6274727654435645,0.0451522899901294,0.12672007650458,0.196,0.98,0,776,0,0,0.4847,
34GJTXR5663G1Z6,"Bhandari, Dhawan and Dora",Logistics,STRESSED_BUSINESS,100.0,359768.1504586954,577248.7,25.3,0.39704299890278677,0.3424919847277023,-0.3545250729881981,0.607,0.65,0,581,1,0,0.0357,
18TOVJR1844O1Z1,Batta Group,Financials,CIRCULAR_FRAUDSTER,89.44545421201026,1470238.4300396312,2765453.7,28.0695500837691,0.4423929820998307,0.1609210482948455,-0.3988404008633681,0.95,1.0,1,789,0,1,0.0048,10.85
11QRUSG5281Y1Z6,Lanka LLC,Construction,HEALTHY_GROWER,94.27870300960488,786057.0816034761,1302425.3,20.001675800969995,0.7036432165181836,0.2006743657041419,-0.4517771199228333,0.14,0.98,0,758,0,0,0.441,
11RIZYS8601M1Z0,Dugar Inc,Wholesale,SEASONAL_BUSINESS,94.92108239074923,1032106.3938308054,801133.7,10.0,0.7709224348663848,0.05,-0.5016883594754188,0.4,0.8,0,733,0,0,0.2124,
35UWJSH2864N1Z0,"Sachdeva, Chowdhury and Loyal",Retail,STRESSED_BUSINESS,84.1880392253751,1180632.487184418,1089353.5,16.026630905035578,0.5258072293241856,0.2336747903504046,-0.4357730811216916,0.777,0.65,0,617,1,0,-0.0956,
15LTDSV2652D1Z6,"Brahmbhatt, Solanki and Raman",Services,HEALTHY_GROWER,86.30038341568385,316894.6105643846,408439.8,3.143623178489605,0.8717252496825887,0.0287081780988235,0.1716210226572526,0.109,0.98,0,823,0,0,0.4286,
15ARTHW4468L1Z0,Viswanathan-Viswanathan,Logistics,SEASONAL_BUSINESS,100.0,637004.5171265907,971796.0,10.0,0.5453530369685458,0.05,0.3798466453440589,0.4,0.8,0,758,0,0,0.3144,
35EXYQW5207J1Z9,Mand-Shanker,Financials,THIN_FILE_NEWCOMER,100.0,121785.57613016549,142646.1,3.7183216312017215,0.9821509952707681,0.0236464848208138,0.4231528336865638,0.6,0.85,0,810,0,0,0.1888,
27RDMCE8161Q1Z1,Aggarwal LLC,Manufacturing,SEASONAL_BUSINESS,85.91143001177697,108523.0012514031,74815.6,20.521907075878858,0.46381660035376293,0.1949101307031907,-0.3966682664679409,0.4,0.8,0,761,0,0,0.2577,
21TBRWV7736G1Z9,Ramanathan-Sahota,Retail,HEALTHY_GROWER,91.56760941415048,7984766.899077434,1392774.3,28.51898056311544,0.6503556982759199,0.1733477995150633,-0.363547062202919,0.055,0.98,0,824,0,0,0.4538,
29CTKMS6772B1Z6,Raj Group,Financials,HEALTHY_GROWER,91.615255169435,4591936.430603881,1201885.3,28.70287603242141,0.5377904970689833,0.1857112386011298,-0.3971452165937245,0.2,0.98,0,762,0,0,0.436,
24VZYPK8986M1Z5,Gola-Rout,Logistics,THIN_FILE_NEWCOMER,87.27741768210518,76561.30311538285,110385.5,5.1824725102666855,0.9870988330406051,0.0617250515722274,0.4871886233616539,0.6,0.85,0,799,0,0,0.2263,
27HPSCZ1420Y1Z5,Bath LLC,Wholesale,SEASONAL_BUSINESS,100.0,1006281.9681682755,628512.3,10.0,0.8365399098668054,0.05,-0.5625850124820619,0.4,0.8,0,773,0,0,0.3083,
12EVFCY2947W1Z1,Sastry and Sons,Wholesale,HEALTHY_GROWER,98.97282756140328,1860609.4637734357,2341557.4,19.953436840942945,0.48703635502998327,0.2284696000750958,-0.4122747436670897,0.111,0.98,0,830,0,0,0.2312,
22JJHYO4775E1Z1,Sant Ltd,Manufacturing,THIN_FILE_NEWCOMER,91.78387572751546,114527.45535343,130741.3,13.639714736898352,0.635430543217682,0.0151385857850518,0.0624235883126728,0.6,0.85,0,771,0,0,0.1417,
14UJQEA4930U1Z6,Bhatti and Sons,Manufacturing,HEALTHY_GROWER,91.09675855589596,3677926.319645654,2197044.5,20.66768548546331,0.4636656583723943,0.2420012465736379,-0.4315738337298679,0.201,0.98,0,844,0,0,0.4433,
15NCOME7608N1Z0,Sood and Sons,Financials,THIN_FILE_NEWCOMER,91.06597098139476,19846.805963608862,13250.7,7.527137658489782,0.5183678587935151,0.0201776848173039,0.0482652980022746,0.6,0.85,0,761,0,0,0.1105,
26SKAKW6836W1Z1,"Tata, Ahuja and Gour",Financials,SEASONAL_BUSINESS,100.0,1752403.5651636594,587840.5,10.0,0.8913120996651727,0.05,0.3133988708742047,0.4,0.8,0,720,0,0,0.3987,
13NBQHY2930T1Z7,Bal LLC,Financials,HEALTHY_GROWER,100.0,1326707.912877404,858357.3,1.7707753051257369,0.6022269690792761,0.0208006772762481,0.1425979796157531,0.225,0.98,0,782,0,0,0.4878,
35CDXBC0117H1Z8,Majumdar and Sons,Logistics,STRESSED_BUSINESS,96.39842645986676,263656.04516580206,599737.5,30.7,0.592452335502468,0.1909798246899089,-0.1246023977776716,0.672,0.65,0,593,1,0,-0.0871,
24QQHIS4731X1Z8,"Nadig, Vala and Sood",Financials,SEASONAL_BUSINESS,100.0,248218.41588854205,115773.8,10.0,0.9573805037133165,0.05,0.1237378781379013,0.4,0.8,0,721,0,0,0.2327,
10ATHJB3528F1Z2,Warrior-Wali,Retail,STRESSED_BUSINESS,95.75391232314637,299111.3263465952,166230.2,24.04012543004261,0.6229464807434116,0.2301352827486775,-0.3958502450295756,0.799,0.65,0,589,1,0,-0.0924,
10XOFST3667B1Z5,"Mishra, Jain and Pant",Wholesale,HEALTHY_GROWER,80.99304055143196,20932921.787474222,3583355.4,2.2848872712492736,0.799993721001065,0.0394692192572559,0.1952659685845859,0.18,0.98,0,824,0,0,0.2638,
31VXZNS1117I1Z8,Pall and Sons,Financials,SEASONAL_BUSINESS,100.0,1246248.111012087,706810.4,17.01589762482346,0.535610813241539,0.1687231130187685,-0.4506375225340144,0.4,0.8,0,733,0,0,0.3516,
26ASOPU5876F1Z4,"Salvi, Halder and Vala",Retail,HEALTHY_GROWER,100.0,2441389.834506913,2654551.4,2.973152982685452,0.9948440778211415,0.002590086898475,0.176275466561014,0.122,0.98,0,775,0,0,0.4306,
33ZGVCC4240B1Z6,Char and Sons,Construction,THIN_FILE_NEWCOMER,89.11303609914228,59095.99815198335,129941.8,2.333172963882793,0.8729389823708076,0.039249437409558,0.4913086328570951,0.6,0.85,0,750,0,0,0.1495,
21XNHRG9682F1Z1,"Bhat, Pillai and Bains",Wholesale,THIN_FILE_NEWCOMER,88.27885743851876,211774.5957371749,53258.8,0.0,0.9467468423416479,0.079815753218849,0.1672129648685833,0.6,0.85,0,849,0,0,0.2852,
12HRTAT8801S1Z2,Palan-Warrior,Wholesale,HEALTHY_GROWER,100.0,2976281.0688170902,2420765.0,2.3939903941985032,0.8892533771467225,0.0210151022329121,0.1606270652481225,0.214,0.98,0,842,0,0,0.49,
37KECTX4978L1Z6,Sawhney-Agrawal,Financials,SEASONAL_BUSINESS,89.62243896082092,6960960.299231494,1092586.4,25.17873375073112,0.5602714298452339,0.2240315593035141,-0.3536770975382148,0.4,0.8,0,713,0,0,0.3935,
11KAXNL1978T1Z8,Shankar-Dara,Wholesale,HEALTHY_GROWER,90.41747849486636,3027558.245283945,3034806.2,2.670149280792728,0.7406531785755024,0.0139548609653295,0.1348025430887571,0.179,0.98,0,826,0,0,0.2015,
31PZRUD3558C1Z3,Sha-Nair,Wholesale,HEALTHY_GROWER,100.0,1860377.388215616,1833116.2,19.09102276587453,0.38718371067342816,0.1998217025248796,-0.4358135386812855,0.114,0.98,0,786,0,0,0.4564,
23EPGGH3491A1Z6,Manda-Mukhopadhyay,Financials,STRESSED_BUSINESS,100.0,391517.1228114608,423278.0,33.4,0.7476355256184662,0.1792674073863942,-0.3017588627519153,0.705,0.65,0,642,1,0,-0.0985,
12FHIVT0690L1Z5,Vaidya and Sons,Financials,HEALTHY_GROWER,100.0,848108.3004703436,810840.6,29.45142672346024,0.4095636498274244,0.2187020015053963,-0.4178818360982849,0.056,0.98,0,783,0,0,0.4039,
20SJKZI7752U1Z9,Rama Ltd,Services,THIN_FILE_NEWCOMER,100.0,161452.87412988825,135822.2,5.180830379134473,0.949698245157294,0.0463043075169026,0.0041001456339127,0.6,0.85,0,819,0,0,0.2806,
12AVJRB3676Y1Z3,"Narain, Wali and Bhatnagar",Retail,SEASONAL_BUSINESS,99.63193873522266,1008544.7598442018,537510.8,10.0,0.7566925081332926,0.05,-0.3533929691065901,0.4,0.8,0,743,0,0,0.275,
