gstin,business_name,sector,profile,scenario_resilience_lp,output_gst,input_gst,avg_days_late,filing_compliance_rate,upi_bounce_rate,txn_velocity_mom,buyer_concentration_index,collection_efficiency,circular_transaction_flag,promoter_cibil,is_default,is_fraud,gross_margin_proxy,avg_round_trip_hours
15XITEM1659X1Z5,Khatri Ltd,Retail,STRESSED_BUSINESS,94.5616636524873,962471.7130809299,610560.7,18.61254581288637,0.5618968134276356,0.1680518156205287,-0.4104415451287198,0.56,0.65,0.0,635.0,1.0,0.0,0.0187,
21KWEWP1847E1Z8,"Borah, Chhabra and Tandon",Wholesale,SEASONAL_BUSINESS,100.0,681721.8527944095,1425452.1,20.00799759964451,0.6097815659308922,0.236810752332068,-0.4994056112758417,0.4,0.8,0.0,698.0,0.0,0.0,0.2018,
37HQMZB2746B1Z3,Goda and Sons,Logistics,SEASONAL_BUSINESS,94.823174487557,1940116.9286771694,497122.9,10.0,0.601555157398705,0.05,0.552687898829289,0.4,0.8,0.0,758.0,0.0,0.0,0.2606,
35FLJSO3201V1Z1,"Sood, Dhar and Karnik",Retail,HEALTHY_GROWER,96.27264203014316,1084427.489538643,2346904.9,20.485717388366627,0.48399336411335836,0.1714218588477735,-0.4916014682390923,0.146,0.98,0.0,810.0,0.0,0.0,0.4862,
30WHAHU4069N1Z2,Sankar-Barman,Wholesale,HEALTHY_GROWER,91.0387440255006,275990.03018248646,456883.6,1.6128426991582263,0.6089959667089337,0.0182494762386676,0.1518280967831949,0.168,0.98,0.0,849.0,0.0,0.0,0.2917,
34RKXBA3590J1Z2,Vohra-Mutti,Financials,HEALTHY_GROWER,98.65935497596904,536003.6904383132,669491.3,23.510802789757832,0.6332872205360564,0.2084380265269079,-0.4763359182095425,0.196,0.98,0.0,754.0,0.0,0.0,0.4424,
12HHQLK4566G1Z1,"Dubey, Nath and Dutta",Manufacturing,CIRCULAR_FRAUDSTER,100.0,41659490.80347782,3415524.7,19.479938986572005,0.6477968844541062,0.1707829351664812,-0.4010340961160105,0.95,1.0,1.0,800.0,0.0,1.0,0.0157,24.0
31AKRYS0675W1Z0,"Chander, Guha and Minhas",Retail,HEALTHY_GROWER,100.0,162007.59104932568,932590.0,1.4152645970319453,0.9005028959249287,0.0241864785560219,0.1192218567605722,0.086,0.98,0.0,782.0,0.0,0.0,0.247,
29PHKHJ3150Y1Z6,Shan-Shere,Construction,HEALTHY_GROWER,100.0,2991556.678035604,1947813.7,20.988042399814624,0.5725161852991381,0.2124537359210524,-0.4080429053933146,0.121,0.98,0.0,838.0,0.0,0.0,0.3011,
11WXQPJ2782A1Z8,"Acharya, Ganesh and Krishnan",Financials,THIN_FILE_NEWCOMER,91.97768222078818,93579.87998251781,100919.4,6.725888252318232,0.5970733944733919,0.060681650970644,0.0613132055410235,0.6,0.85,0.0,764.0,0.0,0.0,0.2093,
11FFXPN8585D1Z6,"Luthra, Raju and Narain",Manufacturing,CIRCULAR_FRAUDSTER,94.43696014683847,5383542.690246482,4825580.2,4.9,0.7457927801204387,0.0,0.05,0.95,1.0,1.0,727.0,0.0,1.0,0.0171,24.0
28YTLNB4147O1Z1,Kant and Sons,Financials,THIN_FILE_NEWCOMER,100.0,18246.954898407035,12660.5,8.739419049913334,0.5612047301832107,0.070349075259575,0.2674406385710312,0.6,0.85,0.0,814.0,0.0,0.0,0.1663,
16XWVEI4259F1Z8,Chand-Babu,Construction,HEALTHY_GROWER,97.86494140525846,2740486.110020487,2931236.4,4.086501464511457,0.9729379497265389,0.0001777986215406,0.1954878004039815,0.136,0.98,0.0,769.0,0.0,0.0,0.3108,
21MZPOY7601E1Z3,"Sharma, Roy and Hegde",Construction,SEASONAL_BUSINESS,85.6117225322177,686468.3260590034,488699.4,18.58502961115792,0.35926669365699,0.2139950447151722,-0.4731552238751041,0.4,0.8,0.0,722.0,0.0,0.0,0.3123,
27DHATS9907L1Z7,Devi-Venkatesh,Wholesale,THIN_FILE_NEWCOMER,99.09140638033918,175603.93793448023,126551.0,4.295197911730215,0.9716084459288922,0.0355679454020595,0.0735387079441848,0.6,0.85,0.0,810.0,0.0,0.0,0.2678,
13PRZXG1915U1Z8,"Bhalla, Dass and Ranganathan",Logistics,THIN_FILE_NEWCOMER,97.77568931611329,31591.72594880434,20512.6,5.86876078643489,0.7510979023032669,0.0332881687257085,0.2860120498965623,0.6,0.85,0.0,786.0,0.0,0.0,0.2177,
31YHJIL5558L1Z2,"Nagy, Hayer and Magar",Wholesale,STRESSED_BUSINESS,98.1671322257392,365934.9542881148,417837.1,26.3,0.6463919333045242,0.3620453306489414,-0.1732443255087332,0.705,0.65,0.0,563.0,1.0,0.0,-0.1321,
26SJUUB7524I1Z4,Batta LLC,Services,HEALTHY_GROWER,97.83211616819028,2970756.389915665,2310928.6,29.85806884862899,0.4191318225850245,0.2470478219229059,-0.4843112963254776,0.178,0.98,0.0,787.0,0.0,0.0,0.3116,
12UOEBJ4590I1Z1,"Dhaliwal, Bhardwaj and Doshi",Financials,CIRCULAR_FRAUDSTER,100.0,2148530.6382120554,2149116.8,19.94728304547224,0.4357119451963659,0.2277923683455597,-0.4076377851807367,0.95,1.0,1.0,779.0,0.0,1.0,0.0076,24.0
16ZBPNV0619J1Z1,Lad LLC,Manufacturing,THIN_FILE_NEWCOMER,100.0,27653.742673287234,130418.8,26.31404138566412,0.44781472917074777,0.2200266770487952,-0.4337698236819983,0.6,0.85,0.0,843.0,0.0,0.0,0.1961,
10VQKAU0926U1Z9,Barad Ltd,Retail,SEASONAL_BUSINESS,88.48604501361173,655617.4919400433,807626.3,21.57607669758295,0.4307848602716425,0.172803056463158,-0.4793784724419792,0.4,0.8,0.0,748.0,0.0,0.0,0.2124,
22UJKXC6299G1Z9,Bhatti-Arya,Construction,HEALTHY_GROWER,88.37698492272288,344138.40322267683,224453.9,0.817641293662358,0.8989549298100966,0.0403224921917509,0.149589370806827,0.071,0.98,0.0,842.0,0.0,0.0,0.2132,
37YGLVI3019P1Z9,"Din, Jayaraman and Shetty",Manufacturing,STRESSED_BUSINESS,92.89704100713745,143737.10962637654,246741.9,20.0,0.7920500313455399,0.2997025901824883,-0.3049657657143184,0.755,0.65,0.0,583.0,1.0,0.0,0.0341,
23GIVRD6855Y1Z4,Jaggi LLC,Retail,THIN_FILE_NEWCOMER,90.18188777611932,87443.96451024535,92458.4,21.6376611161822,0.49960789565668856,0.1818790764460243,-0.4683677997558727,0.6,0.85,0.0,769.0,0.0,0.0,0.2945,
30BIUFU7703D1Z8,"Kohli, Murty and Hayer",Retail,CIRCULAR_FRAUDSTER,92.27115267882397,9654839.99830754,8539859.4,0.3,0.7224680460441649,0.0,0.05,0.95,1.0,1.0,723.0,0.0,1.0,0.0078,22.48
19VWNAQ1185Q1Z4,"Nayak, Dora and Sami",Manufacturing,THIN_FILE_NEWCOMER,100.0,43236.081469427416,162076.9,22.92550364362183,0.35063746411771923,0.1917941071713347,-0.4308105812613075,0.6,0.85,0.0,773.0,0.0,0.0,0.136,
11CIIBJ4991I1Z8,Baral Group,Logistics,HEALTHY_GROWER,100.0,433540.9458492871,493279.4,2.020204924685046,0.7534800445096321,0.0178307042326344,0.1873139382013714,0.236,0.98,0.0,824.0,0.0,0.0,0.491,
11DJXFC9383C1Z3,Rana LLC,Logistics,STRESSED_BUSINESS,100.0,197224.37425025823,1121136.1,19.3782237101661,0.4720225611133446,0.2370835383870477,-0.4542450513556177,0.784,0.65,0.0,621.0,1.0,0.0,-0.1708,
28TODHR7832M1Z8,Sunder Ltd,Financials,CIRCULAR_FRAUDSTER,100.0,6138130.683380848,8762188.7,2.5,0.7314933805701433,0.0,0.05,0.95,1.0,1.0,760.0,0.0,1.0,0.0146,7.62
27NVUQM7688G1Z5,Dyal-Shroff,Logistics,HEALTHY_GROWER,86.74661884759631,443446.91944589745,137886.5,2.019868536499938,0.7907960916383535,0.0243025642974643,0.1173523015585815,0.101,0.98,0.0,848.0,0.0,0.0,0.4714,
11ISJUC3582D1Z0,Verma-Walla,Services,STRESSED_BUSINESS,100.0,78750.36993833134,146360.8,27.6877603250592,0.43242779736114406,0.2186360301352603,-0.4384936678279449,0.505,0.65,0.0,559.0,1.0,0.0,-0.0835,
36KMCPB9446F1Z6,Gole-Ratti,Manufacturing,HEALTHY_GROWER,91.7602313299094,861650.3620689119,858054.4,15.04405133346432,0.17898094923141072,0.2146603160924225,-0.4726900525380794,0.235,0.98,0.0,750.0,0.0,0.0,0.4999,
27VBVHG2953P1Z8,Sant PLC,Logistics,HEALTHY_GROWER,100.0,1209935.8505358135,913953.1,25.23027928040464,0.6483842318542846,0.1773321810571347,-0.3532951679124249,0.059,0.98,0.0,759.0,0.0,0.0,0.2436,
24RXLRL1441N1Z6,Tak-Sem,Wholesale,HEALTHY_GROWER,94.34206951364672,2672535.9360936214,1249143.2,2.1131146091292528,0.82496533048274,0.0335677635625524,0.1859026711104597,0.219,0.98,0.0,813.0,0.0,0.0,0.4373,
36GKHCF1590A1Z6,Goswami and Sons,Services,HEALTHY_GROWER,100.0,68684.93361053734,131142.7,20.91544360374724,0.5301246639667885,0.1719615501298434,-0.4852474940575448,0.055,0.98,0.0,790.0,0.0,0.0,0.3832,
19QOIRU8289C1Z7,Nath Inc,Retail,SEASONAL_BUSINESS,93.24354140936524,289566.667793659,614269.6,23.106256177240184,0.4650894887425686,0.2458667280628061,-0.3835575945671109,0.4,0.8,0.0,717.0,0.0,0.0,0.2634,
30TRDDG3672A1Z8,Koshy-Desai,Services,HEALTHY_GROWER,94.00133585985223,11350246.345201313,3618093.5,26.946366440880773,0.6432197057345953,0.1513910487269152,-0.4862755902325611,0.234,0.98,0.0,783.0,0.0,0.0,0.2625,
20QBQLG3486H1Z4,"Tara, Chahal and Nayar",Construction,STRESSED_BUSINESS,100.0,126994.67076183802,100014.2,27.1,0.4914593783102583,0.3491549863228447,-0.0642467503786597,0.675,0.65,0.0,643.0,1.0,0.0,-0.0352,
19FGFIY7881K1Z1,Mody-Dash,Wholesale,THIN_FILE_NEWCOMER,97.8988163975956,84145.15975344075,66533.0,28.84792528315892,0.4282452564921994,0.2397343857382874,-0.4729779059174198,0.6,0.85,0.0,769.0,0.0,0.0,0.1269,
31IXSZN3388X1Z2,Zachariah Inc,Manufacturing,HEALTHY_GROWER,94.23075613184704,2373678.9837458013,1769948.3,28.0589440957173,0.4523895244492729,0.1804567693101017,-0.4800568242106562,0.13,0.98,0.0,824.0,0.0,0.0,0.3123,
33MHQYF9441A1Z7,Mane PLC,Logistics,THIN_FILE_NEWCOMER,91.1374295616938,6899.494507322779,30155.2,19.828159315092268,0.4285755415877293,0.1832051884654345,-0.3991983371195232,0.6,0.85,0.0,825.0,0.0,0.0,0.0826,
30GFDIY2702J1Z6,Guha and Sons,Wholesale,HEALTHY_GROWER,95.42369017185698,2203511.5891296193,3515627.0,27.60498409286879,0.47557220308441106,0.2358951262807748,-0.4164726266225133,0.242,0.98,0.0,764.0,0.0,0.0,0.2773,
24NGXYU6389R1Z7,Shah and Sons,Logistics,HEALTHY_GROWER,100.0,11210495.429071628,2557099.8,21.081919893243064,0.4258225025573611,0.1936107811440103,-0.4592116640075089,0.144,0.98,0.0,793.0,0.0,0.0,0.4369,
13CCNOU2760K1Z9,Memon LLC,Financials,CIRCULAR_FRAUDSTER,90.45973438661288,935721.5139317367,1999945.8,17.85921786560825,0.6658948842639306,0.1931550483474712,-0.4816385598955846,0.95,1.0,1.0,714.0,0.0,1.0,0.0159,24.0
37WGFMZ9762A1Z7,Dash-Mutti,Wholesale,SEASONAL_BUSINESS,85.43868155903633,129635.4733674277,350106.8,10.0,0.6613901124034016,0.05,0.286857147436402,0.4,0.8,0.0,685.0,0.0,0.0,0.272,
36CHFPR8356O1Z3,Menon-Bhatt,Logistics,CIRCULAR_FRAUDSTER,100.0,4861061.250463634,8087169.0,2.6,0.90261791376122,0.0,0.05,0.95,1.0,1.0,770.0,0.0,1.0,0.0169,7.15
16IPKLT6954N1Z7,Rai PLC,Manufacturing,THIN_FILE_NEWCOMER,94.83837845366848,32028.281119371353,113284.0,5.171309842184652,0.7553880331579885,0.0606252815232126,-2.1208498651975605e-05,0.6,0.85,0.0,813.0,0.0,0.0,0.2886,
26KUHDW4876A1Z3,Mitra-Ganesan,Retail,HEALTHY_GROWER,100.0,800270.6872093033,82688.9,21.54787851413145,0.4889101204335893,0.192850104699827,-0.4292557438520946,0.202,0.98,0.0,809.0,0.0,0.0,0.4824,
23MCZND3985B1Z1,Nayar and Sons,Retail,THIN_FILE_NEWCOMER,92.51438527502413,28569.342099373807,133707.5,2.1361340122360173,0.8134810779121161,0.0166439190875094,0.0406067938763166,0.6,0.85,0.0,818.0,0.0,0.0,0.1415,
23LSOGQ8760Z1Z2,Kulkarni-Luthra,Wholesale,STRESSED_BUSINESS,100.0,35559.07630286111,241172.4,15.360645081311583,0.7823085021015657,0.2319027140503305,-0.4835697250312692,0.663,0.65,0.0,587.0,1.0,0.0,-0.0632,
19AKXCY0147N1Z2,"Korpal, Kakar and Reddy",Construction,SEASONAL_BUSINESS,94.7021827883912,197950.47643305935,560624.7,10.0,0.9632146372759831,0.05,0.4051218402451123,0.4,0.8,0.0,676.0,0.0,0.0,0.2237,
34DUPWR7337Y1Z2,Panchal-Krish,Wholesale,THIN_FILE_NEWCOMER,72.03145564563042,104787.76076808939,49185.2,2.9373706575333647,0.8135943411560553,0.0174551926146524,0.1504139981054698,0.6,0.85,0.0,788.0,0.0,0.0,0.0599,
23LALVS0308Y1Z9,Chahal Group,Manufacturing,HEALTHY_GROWER,83.58987788921915,738229.0218178295,276519.1,22.438883942085663,0.5529953471192479,0.1997429133027447,-0.3981029314880363,0.077,0.98,0.0,794.0,0.0,0.0,0.417,
31LGYTZ5694H1Z5,"Mangat, Narayanan and Natt",Retail,SEASONAL_BUSINESS,100.0,2276829.792431774,801444.4,10.0,0.8596453078704378,0.05,0.5625883656538461,0.4,0.8,0.0,758.0,0.0,0.0,0.3313,
17GMFYT2536O1Z1,Grewal and Sons,Retail,HEALTHY_GROWER,88.26788885941077,938278.0586691354,1379871.6,19.273010747495267,0.566021983110557,0.22802365597353,-0.421223145080711,0.231,0.98,0.0,844.0,0.0,0.0,0.3655,
26JFOEQ2834Z1Z0,"Randhawa, Agrawal and Ratta",Financials,SEASONAL_BUSINESS,99.23211538949964,353596.97913564666,582569.0,10.0,0.4556969555594818,0.05,0.4420608316728479,0.4,0.8,0.0,736.0,0.0,0.0,0.3681,
17FKKRB6435D1Z5,"Ganesan, Kanda and Basu",Construction,HEALTHY_GROWER,96.13984931649856,4925225.45949621,2531748.7,1.7520603258524612,0.7051277800644793,0.011963702894923,0.1056375854185074,0.216,0.98,0.0,781.0,0.0,0.0,0.4595,
17BGFEA6030O1Z6,Devi-Yadav,Logistics,STRESSED_BUSINESS,93.1167044200588,247259.41561542972,405276.1,19.623155476165003,0.4873177724778364,0.2303452310940151,-0.3715411788397723,0.575,0.65,0.0,567.0,1.0,0.0,0.0978,
27IULLZ5462G1Z6,Pingle-Nayak,Retail,THIN_FILE_NEWCOMER,88.18430983825986,30519.16814095353,33565.2,7.137266598890803,0.6864105541788471,0.0447110318993848,0.2203138199798796,0.6,0.85,0.0,802.0,0.0,0.0,0.0801,
35FEJOZ7727F1Z9,Dube-Bains,Manufacturing,THIN_FILE_NEWCOMER,100.0,13806.023248993177,8912.6,19.37185154183812,0.49285830108599243,0.1868700887539912,-0.3680887886372355,0.6,0.85,0.0,850.0,1.0,0.0,0.2366,
32LAMFZ2141I1Z3,"Biswas, Srinivasan and Manda",Logistics,THIN_FILE_NEWCOMER,100.0,156972.784921195,99391.0,0.993022155099352,0.8143011623597726,0.0571954420748113,0.4161409913101376,0.6,0.85,0.0,840.0,1.0,0.0,0.2204,
32NRSXG0589K1Z6,Sant PLC,Services,HEALTHY_GROWER,84.43343032757892,825875.3930497501,522527.5,2.8449724948622617,0.8771156305994876,0.0390798179281649,0.1596443336178183,0.25,0.98,0.0,795.0,0.0,0.0,0.3083,
16ALKCO6211I1Z5,Palan-Uppal,Financials,STRESSED_BUSINESS,100.0,20456.137317231176,94997.4,21.8462043634232,0.5332308346568175,0.2149680565602211,-0.4903444598593994,0.525,0.65,0.0,631.0,1.0,0.0,-0.069,
13THEDC0057G1Z6,"Ghose, Narayan and Saraf",Services,HEALTHY_GROWER,100.0,52029.233340125335,114727.5,1.6843785610296609,0.6257944029458112,0.0249228431742793,0.1708337837679286,0.11,0.98,0.0,850.0,0.0,0.0,0.2004,
34TFSAD7049W1Z0,Anand-Dhaliwal,Wholesale,THIN_FILE_NEWCOMER,81.88271567921441,70352.51110707519,58954.2,26.9738424550671,0.4392354803525813,0.199046330688717,-0.3558694852806453,0.6,0.85,0.0,802.0,0.0,0.0,0.0805,
35DWADT3425M1Z6,Chadha Group,Financials,STRESSED_BUSINESS,96.02824496202736,490649.0724189194,925602.8,19.76642577235612,0.2756612229874262,0.1515786987233179,-0.4082722694066393,0.581,0.65,0.0,636.0,1.0,0.0,-0.0633,
15NDYDX7098K1Z5,"Sagar, Tak and Bhat",Retail,STRESSED_BUSINESS,100.0,285616.0896684887,421815.2,20.0,0.6549082088621084,0.2990038120538612,-0.3526468041902313,0.678,0.65,0.0,640.0,1.0,0.0,-0.0208,
29WNHBS2064M1Z0,"Mahal, Reddy and Karan",Financials,CIRCULAR_FRAUDSTER,100.0,3755500.363511513,5445251.5,16.0822228643236,0.4055167468978403,0.2440119870080376,-0.4879762621153476,0.95,1.0,1.0,768.0,0.0,1.0,0.001,24.0
37LBPSU0384O1Z9,"Nanda, Patla and Edwin",Retail,STRESSED_BUSINESS,100.0,518890.21489072836,468779.7,24.8,0.8903209710142,0.2998648714630231,-0.1347437420946409,0.794,0.65,0.0,571.0,1.0,0.0,0.0803,
37FYOJK9850C1Z4,Babu Ltd,Construction,STRESSED_BUSINESS,81.14830227165963,453548.9759464355,985729.2,17.330413534190658,0.6203197225394277,0.1905191703342899,-0.4805723504524887,0.7,0.65,0.0,579.0,1.0,0.0,-0.0052,
34HANAR5032K1Z2,Tata-Boase,Financials,THIN_FILE_NEWCOMER,100.0,59145.51174932515,170535.0,2.969870063631706,0.5493134744804012,0.0503926427864107,0.1975336337811346,0.6,0.85,0.0,806.0,0.0,0.0,0.132,
29OLVXF8176Y1Z9,Swamy-Swamy,Services,STRESSED_BUSINESS,87.88247403995814,494946.09283927473,524545.0,21.798703332453087,0.5372356785591093,0.158121475917635,-0.4216146735547302,0.707,0.65,0.0,584.0,1.0,0.0,0.0818,
34TWRLB1762H1Z9,"Grover, Parekh and Mohanty",Financials,THIN_FILE_NEWCOMER,83.37879146936571,273348.45571548014,119055.7,7.747812746177672,0.6425446791627047,0.0179160362850912,0.4949168141234783,0.6,0.85,0.0,788.0,0.0,0.0,0.09,
17KRBUD9864K1Z1,Patla-Viswanathan,Construction,SEASONAL_BUSINESS,100.0,1658720.974490109,509472.3,23.044122276982563,0.42196411732483957,0.201584071417627,-0.4471554011626736,0.4,0.8,0.0,776.0,0.0,0.0,0.2971,
23SCGUE1969D1Z2,Sathe-Verma,Wholesale,HEALTHY_GROWER,100.0,10206859.238137832,1736680.4,21.253387575099392,0.4562780646020751,0.196351324768063,-0.4508151173362783,0.244,0.98,0.0,799.0,0.0,0.0,0.3065,
18RKQZW6664N1Z7,"Bhattacharyya, Wali and Chahal",Financials,THIN_FILE_NEWCOMER,97.87950171088228,100776.60942377406,42824.8,24.83076021598944,0.4545570266777176,0.1955923751455325,-0.4520047512279038,0.6,0.85,0.0,787.0,0.0,0.0,0.2585,
16YHQFD2967M1Z3,Rai-Hans,Services,HEALTHY_GROWER,98.81689987623948,297900.9577000704,781631.6,23.78072616095988,0.5562978668344977,0.2262654542738478,-0.4917702737669181,0.104,0.98,0.0,786.0,0.0,0.0,0.4911,
20HLDCR2961A1Z7,Raju LLC,Financials,HEALTHY_GROWER,100.0,2799088.302236288,2672505.3,1.5916561490677412,0.7189953703999181,0.0164635460948757,0.138698484605632,0.067,0.98,0.0,751.0,0.0,0.0,0.4314,
10PPTAQ5154B1Z1,Narayanan Inc,Services,THIN_FILE_NEWCOMER,100.0,200401.40944100087,140826.3,5.606964217929058,0.773557693023646,0.0108732345973832,0.4794794066387801,0.6,0.85,0.0,813.0,0.0,0.0,0.2357,
23UARIF0441O1Z4,"Deshmukh, Aggarwal and Kara",Financials,HEALTHY_GROWER,100.0,5784606.979466841,2397189.7,20.387701318291207,0.5668084892595431,0.2343863733995808,-0.4087786480426958,0.184,0.98,0.0,790.0,0.0,0.0,0.4504,
14IFHIR6950S1Z1,"Gaba, Munshi and Kalla",Construction,SEASONAL_BUSINESS,100.0,791372.8879460903,694826.9,10.0,0.9273646134273439,0.05,0.4128559714163545,0.4,0.8,0.0,670.0,0.0,0.0,0.2279,
19PMWYW9892K1Z1,"Shenoy, Garg and Agarwal",Manufacturing,STRESSED_BUSINESS,100.0,90109.08405184878,278295.8,20.0,0.5999563781341405,0.3223063398066743,-0.2524862994840777,0.652,0.65,0.0,584.0,1.0,0.0,-0.0331,
18GPYUF7408G1Z0,Viswanathan-D’Alia,Retail,THIN_FILE_NEWCOMER,89.28149160258344,86735.28869287783,160102.4,28.91894460955272,0.5627851690599635,0.2385203331445322,-0.3922483901656685,0.6,0.85,0.0,754.0,0.0,0.0,0.1902,
29XIUKL3845J1Z9,"Menon, Chad and Merchant",Retail,STRESSED_BUSINESS,82.47123487918282,383315.38904919097,845912.3,20.0,0.7848396585281092,0.4086140173730469,-0.216939802430983,0.744,0.65,0.0,582.0,1.0,0.0,0.0511,
22DRDMT8310B1Z9,"Ramakrishnan, Lal and Oza",Retail,STRESSED_BUSINESS,90.08485105759128,1033415.5216206304,627938.4,15.0210710372233,0.5884843754874693,0.1731595301538813,-0.430618007061235,0.62,0.65,0.0,619.0,1.0,0.0,0.0041,
19PSOFY4925D1Z1,"Bassi, Lalla and Hari",Financials,HEALTHY_GROWER,100.0,859510.8387632997,611056.7,1.2617936642047565,0.6366693072202253,0.0088314626704209,0.1213972857283016,0.24,0.98,0.0,828.0,0.0,0.0,0.4861,
20ZSCLO4801H1Z7,"Narayanan, Lad and Chanda",Wholesale,SEASONAL_BUSINESS,100.0,724113.7351955939,846086.2,18.513177698646125,0.5017582028881755,0.2048670180063884,-0.4533073912441548,0.4,0.8,0.0,701.0,0.0,0.0,0.2173,
32WSXAW9429P1Z4,Contractor-Walia,Services,THIN_FILE_NEWCOMER,98.01526607849652,12455.597640591364,101155.6,20.73307087457801,0.5759700110743807,0.2056526773490415,-0.3708813071101328,0.6,0.85,0.0,750.0,0.0,0.0,0.2809,
33TWSQT3749D1Z6,Keer Group,Services,HEALTHY_GROWER,100.0,6227621.109619059,2862658.0,1.2649652138023977,0.779053636322388,0.0068636236281456,0.1690772327252195,0.151,0.98,0.0,828.0,0.0,0.0,0.3903,
32MIOAG0811R1Z6,Bhatia-Shetty,Financials,THIN_FILE_NEWCOMER,90.50523287459546,21969.466158094452,35630.0,15.109460868239054,0.40193590333760876,0.2389460745724461,-0.3832180132864559,0.6,0.85,0.0,810.0,0.0,0.0,0.1014,
20GVWAG8651D1Z2,Aggarwal-Som,Construction,CIRCULAR_FRAUDSTER,100.0,1478751.996713931,5810234.8,22.98953558977555,0.5030489420275073,0.1978804402197032,-0.4640254804537422,0.95,1.0,1.0,712.0,0.0,1.0,0.0017,24.0
37DOJTS9256Q1Z5,Oommen-Chakraborty,Logistics,HEALTHY_GROWER,86.68908448677114,3380820.3634490115,2429820.7,0.0,0.6401124124205896,0.0173946978802639,0.1392501074042441,0.159,0.98,0.0,836.0,0.0,0.0,0.3899,
16LNOLD6559P1Z1,Ramachandran Group,Financials,SEASONAL_BUSINESS,96.47817653349723,559746.4098480714,761716.2,27.83266789526133,0.5746204845920635,0.2157927185344079,-0.4238964153993077,0.4,0.8,0.0,681.0,0.0,0.0,0.2483,
22JYMBZ4193F1Z4,Shah Group,Logistics,HEALTHY_GROWER,100.0,860339.0696236001,1746446.9,23.852802727474188,0.40683808584505715,0.2036813821167191,-0.4159143843735253,0.245,0.98,0.0,838.0,0.0,0.0,0.2667,
18SWXEF8063Q1Z2,Cheema Group,Services,THIN_FILE_NEWCOMER,96.32351726263316,115280.19324353196,176369.2,6.351229850024412,0.8996700609615484,0.041080511766695,0.2073545297724377,0.6,0.85,0.0,788.0,0.0,0.0,0.0745,
27ATWQC3349X1Z4,Keer-Rana,Construction,HEALTHY_GROWER,100.0,816892.911067675,2003656.7,3.0196013163665327,0.7315905269499818,0.0011817971947762,0.1772082496159777,0.184,0.98,0.0,824.0,0.0,0.0,0.4193,
31MLBPE2256E1Z1,"Gour, Tak and Comar",Retail,SEASONAL_BUSINESS,100.0,452562.53377514426,247899.7,25.04449189299835,0.6940809991485912,0.2026250729575792,-0.4751154326018543,0.4,0.8,0.0,733.0,0.0,0.0,0.2369,
27PPVAF7315C1Z7,Sarin-Mammen,Construction,SEASONAL_BUSINESS,97.43427601271466,82698.25688083272,249067.9,15.909222584209068,0.6830870579797682,0.1794651095246258,-0.4594482721077535,0.4,0.8,0.0,746.0,0.0,0.0,0.3127,
35OYJAZ2863H1Z5,Wagle-Narayan,Financials,THIN_FILE_NEWCOMER,100.0,31734.34124028829,41281.1,4.296810666761429,0.6352242895510896,0.0457235077222753,0.2947712264013433,0.6,0.85,0.0,773.0,0.0,0.0,0.2801,
14NHSQR5796J1Z7,Bhattacharyya Group,Wholesale,CIRCULAR_FRAUDSTER,100.0,4245820.604831874,6620255.5,15.803192255430147,0.3851802697112588,0.2381702176516896,-0.3857082561364959,0.95,1.0,1.0,787.0,0.0,1.0,0.012,24.0
37PQDTT5307Z1Z5,Golla-Wable,Financials,HEALTHY_GROWER,87.042770590155,3595534.2219499205,2861113.9,1.578817556853608,0.9026825264794706,0.0194056514525888,0.1709189313245544,0.097,0.98,0.0,790.0,0.0,0.0,0.295,
35MIMOD1993A1Z4,"Sankar, Karan and Kala",Wholesale,THIN_FILE_NEWCOMER,100.0,25847.294505424597,31978.4,7.145707007192081,0.557121445118935,0.0354232949218448,0.2892155442035434,0.6,0.85,0.0,778.0,0.0,0.0,0.2933,
19VRKPK9089R1Z0,"Narayan, Lad and Tandon",Financials,THIN_FILE_NEWCOMER,88.72349623086262,143438.07772639894,67698.7,24.322410780589383,0.592758528426979,0.2336240642472576,-0.4083325576329953,0.6,0.85,0.0,846.0,0.0,0.0,0.2118,
31YHJBW1197L1Z8,Bhat-Gole,Wholesale,SEASONAL_BUSINESS,100.0,1310595.9344914753,989690.7,21.42417943608249,0.3079936190518744,0.1691168253571653,-0.4841030050494115,0.4,0.8,0.0,750.0,0.0,0.0,0.2491,
27GDAOJ8715S1Z8,"Thaman, Sinha and Anand",Services,STRESSED_BUSINESS,100.0,383316.1030948889,695463.8,24.20654998617438,0.3904755844724135,0.1922285628729264,-0.3907610431148288,0.662,0.65,0.0,569.0,1.0,0.0,-0.1324,
15PBLHT9054M1Z3,"Ghose, Goel and Din",Wholesale,HEALTHY_GROWER,98.7385905672168,127582.54657429772,105785.1,2.360107597708537,0.9291322134755416,0.0256173268494336,0.1457094759871009,0.24,0.98,0.0,779.0,0.0,0.0,0.3254,
13DERYY2174Y1Z2,Doshi Inc,Retail,THIN_FILE_NEWCOMER,99.15491481836976,8045.274435268449,41404.4,7.145559478716546,0.7458960461562297,0.048741909744882,0.0606732796447352,0.6,0.85,0.0,815.0,0.0,0.0,0.1617,
18XLPBK5446N1Z9,"Khare, Narang and Sood",Construction,SEASONAL_BUSINESS,100.0,3138796.354751271,1190320.5,10.0,0.736601521736603,0.05,-0.076007164552887,0.4,0.8,0.0,660.0,0.0,0.0,0.3329,
